         4666751 function calls (4278882 primitive calls) in 17.153 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.073    0.073 F:\Ventura\env\Lib\site-packages\mpmath\ctx_base.py:1(<module>)
     3024    0.070    0.000    0.072    0.000 {method 'seek' of '_io.TextIOWrapper' objects}
3587/3412    0.007    0.000    0.071    0.000 E:\Python311\Lib\typing.py:345(inner)
      320    0.025    0.000    0.071    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\buffers.py:507(_get_samples)
      274    0.004    0.000    0.067    0.000 E:\Python311\Lib\dataclasses.py:528(_init_fn)
     6048    0.067    0.000    0.067    0.000 {built-in method time.localtime}
      640    0.006    0.000    0.066    0.000 F:\Ventura\env\Lib\site-packages\torch\autograd\profiler.py:738(__exit__)
      320    0.014    0.000    0.066    0.000 F:\Ventura\env\Lib\site-packages\torch\optim\optimizer.py:916(zero_grad)
     5610    0.051    0.000    0.065    0.000 F:\Ventura\env\Lib\site-packages\gym_anytrading\envs\stocks_env.py:48(_update_profit)
     1696    0.013    0.000    0.065    0.000 <frozen importlib._bootstrap_external>:437(cache_from_source)
      850    0.003    0.000    0.064    0.000 <frozen importlib._bootstrap>:566(module_from_spec)
        1    0.000    0.000    0.062    0.062 F:\Ventura\env\Lib\site-packages\sympy\matrices\immutable.py:1(<module>)
     2688    0.025    0.000    0.062    0.000 F:\Ventura\env\Lib\site-packages\torch\functional.py:47(broadcast_tensors)
     6609    0.026    0.000    0.061    0.000 F:\Ventura\env\Lib\site-packages\torch\autograd\grad_mode.py:80(__enter__)
    13858    0.037    0.000    0.061    0.000 F:\Ventura\env\Lib\site-packages\torch\autograd\grad_mode.py:184(__init__)
       43    0.000    0.000    0.061    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\dispatcher.py:147(_)
     2564    0.002    0.000    0.060    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:682(unwrap_if_wrapper)
      640    0.003    0.000    0.059    0.000 F:\Ventura\env\Lib\site-packages\torch\_ops.py:939(__call__)
     3846    0.059    0.000    0.059    0.000 {method 'mul_' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.059    0.059 F:\Ventura\env\Lib\site-packages\sympy\polys\constructor.py:1(<module>)
      850    0.007    0.000    0.058    0.000 <frozen importlib._bootstrap>:493(_init_module_attrs)
        1    0.000    0.000    0.058    0.058 F:\Ventura\main\load_config.py:1(<module>)
    34504    0.043    0.000    0.057    0.000 E:\Python311\Lib\enum.py:192(__get__)
     2564    0.004    0.000    0.057    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\utils.py:686(unwrap_with_attr_name_if_wrapper)
        1    0.000    0.000    0.057    0.057 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\__init__.py:1(<module>)
2734/2599    0.006    0.000    0.056    0.000 {built-in method builtins.any}
     2049    0.006    0.000    0.056    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\vec_env\dummy_vec_env.py:112(_obs_from_buf)
        1    0.000    0.000    0.056    0.056 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\__init__.py:1(<module>)
     3840    0.056    0.000    0.056    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
     1119    0.002    0.000    0.055    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      693    0.002    0.000    0.055    0.000 E:\Python311\Lib\inspect.py:961(getabsfile)
      848    0.054    0.000    0.054    0.000 {method 'read' of '_io.BufferedReader' objects}
     9494    0.041    0.000    0.054    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\preprocessing.py:27(is_image_space)
       89    0.000    0.000    0.054    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:24(ambiguities)
       89    0.011    0.000    0.054    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:27(<setcomp>)
     6609    0.024    0.000    0.054    0.000 F:\Ventura\env\Lib\site-packages\torch\autograd\grad_mode.py:84(__exit__)
       89    0.001    0.000    0.054    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:56(ordering)
     1031    0.002    0.000    0.053    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        1    0.000    0.000    0.052    0.052 F:\Ventura\env\Lib\site-packages\sympy\core\mul.py:1(<module>)
     6048    0.012    0.000    0.052    0.000 E:\Python311\Lib\logging\__init__.py:658(formatMessage)
    17917    0.052    0.000    0.052    0.000 {built-in method numpy.array}
        1    0.000    0.000    0.051    0.051 F:\Ventura\env\Lib\site-packages\yaml\__init__.py:1(<module>)
       37    0.000    0.000    0.051    0.001 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\core.py:59(_)
     2554    0.008    0.000    0.051    0.000 E:\Python311\Lib\inspect.py:1808(getattr_static)
        1    0.000    0.000    0.049    0.049 F:\Ventura\env\Lib\site-packages\torch\distributed\fsdp\fully_sharded_data_parallel.py:1(<module>)
    16044    0.018    0.000    0.049    0.000 <frozen abc>:117(__instancecheck__)
      320    0.001    0.000    0.049    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\distributions.py:294(entropy)
        1    0.000    0.000    0.048    0.048 F:\Ventura\env\Lib\site-packages\torch\distributed\_shard\__init__.py:1(<module>)
     4097    0.048    0.000    0.048    0.000 {method 'clone' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.048    0.048 F:\Ventura\env\Lib\site-packages\torch\_dynamo\distributed.py:1(<module>)
      320    0.013    0.000    0.048    0.000 F:\Ventura\env\Lib\site-packages\torch\distributions\categorical.py:145(entropy)
      640    0.002    0.000    0.047    0.000 F:\Ventura\env\Lib\site-packages\torch\_ops.py:993(_must_dispatch_in_python)
        1    0.000    0.000    0.047    0.047 F:\Ventura\env\Lib\site-packages\torch\distributed\_shard\api.py:1(<module>)
        1    0.000    0.000    0.047    0.047 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\base.py:1(<module>)
       18    0.000    0.000    0.047    0.003 F:\Ventura\env\Lib\site-packages\torch\_dynamo\trace_rules.py:3353(add)
    90167    0.039    0.000    0.046    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.046    0.046 F:\Ventura\env\Lib\site-packages\sympy\core\numbers.py:1(<module>)
        1    0.000    0.000    0.046    0.046 F:\Ventura\env\Lib\site-packages\torch\_dynamo\config.py:1(<module>)
      716    0.005    0.000    0.046    0.000 E:\Python311\Lib\inspect.py:936(getsourcefile)
        3    0.000    0.000    0.046    0.015 F:\Ventura\env\Lib\site-packages\torch\utils\_config_module.py:20(install_config_module)
     5610    0.038    0.000    0.045    0.000 F:\Ventura\env\Lib\site-packages\torch\distributions\distribution.py:260(_extended_shape)
      640    0.002    0.000    0.045    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_pytree.py:1197(tree_any)
     3024    0.012    0.000    0.045    0.000 <frozen ntpath>:231(splitext)
       89    0.006    0.000    0.044    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:62(<listcomp>)
        3    0.006    0.002    0.044    0.015 F:\Ventura\env\Lib\site-packages\torch\utils\_config_module.py:81(get_assignments_with_compile_ignored_comments)
     3562    0.029    0.000    0.044    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\utils.py:381(is_vectorized_observation)
        1    0.000    0.000    0.044    0.044 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:1(<module>)
        1    0.000    0.000    0.043    0.043 F:\Ventura\env\Lib\site-packages\sympy\sets\handlers\intersection.py:1(<module>)
      320    0.029    0.000    0.043    0.000 F:\Ventura\env\Lib\site-packages\torch\optim\adam.py:114(_init_group)
        1    0.000    0.000    0.043    0.043 F:\Ventura\env\Lib\site-packages\torch\_dynamo\symbolic_convert.py:1(<module>)
     1920    0.004    0.000    0.043    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\buffers.py:127(to_torch)
     5610    0.034    0.000    0.042    0.000 F:\Ventura\env\Lib\site-packages\gym_anytrading\envs\trading_env.py:123(_update_history)
      848    0.002    0.000    0.042    0.000 <frozen importlib._bootstrap_external>:1146(path_stats)
    12560    0.030    0.000    0.042    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_contextlib.py:154(__new__)
     6048    0.012    0.000    0.041    0.000 E:\Python311\Lib\logging\__init__.py:652(usesTime)
        1    0.000    0.000    0.041    0.041 F:\Ventura\env\Lib\site-packages\torch\distributed\_shard\sharded_tensor\__init__.py:1(<module>)
        1    0.000    0.000    0.041    0.041 F:\Ventura\env\Lib\site-packages\sympy\polys\numberfields\__init__.py:1(<module>)
     1698    0.002    0.000    0.041    0.000 <frozen importlib._bootstrap>:392(cached)
24753/24751    0.016    0.000    0.041    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.041    0.041 F:\Ventura\env\Lib\site-packages\sympy\matrices\dense.py:1(<module>)
     3024    0.019    0.000    0.041    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.041    0.041 F:\Ventura\env\Lib\site-packages\sympy\core\sympify.py:1(<module>)
     6048    0.011    0.000    0.041    0.000 E:\Python311\Lib\logging\__init__.py:447(format)
       37    0.000    0.000    0.040    0.001 E:\Python311\Lib\re\_parser.py:970(parse)
     3840    0.040    0.000    0.040    0.000 {method 'sqrt' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.040    0.040 F:\Ventura\env\Lib\site-packages\sympy\functions\special\bsplines.py:1(<module>)
   125697    0.040    0.000    0.040    0.000 {method 'items' of 'dict' objects}
   125/37    0.001    0.000    0.040    0.001 E:\Python311\Lib\re\_parser.py:447(_parse_sub)
   302/38    0.013    0.000    0.039    0.001 E:\Python311\Lib\re\_parser.py:507(_parse)
     1932    0.039    0.000    0.039    0.000 {built-in method torch.tensor}
     2896    0.025    0.000    0.039    0.000 E:\Python311\Lib\tokenize.py:433(_tokenize)
      850    0.003    0.000    0.039    0.000 <frozen importlib._bootstrap_external>:567(_get_cached)
        1    0.000    0.000    0.039    0.039 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\slice.py:1(<module>)
        1    0.000    0.000    0.038    0.038 F:\Ventura\env\Lib\site-packages\sympy\sets\__init__.py:1(<module>)
4480/1280    0.012    0.000    0.038    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_pytree.py:890(tree_iter)
      263    0.002    0.000    0.038    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\function.py:162(__init__)
    12939    0.009    0.000    0.038    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:43(edge)
     3840    0.015    0.000    0.038    0.000 F:\Ventura\env\Lib\site-packages\torch\optim\optimizer.py:101(_get_value)
      272    0.001    0.000    0.038    0.000 E:\Python311\Lib\dataclasses.py:624(_cmp_fn)
   114131    0.038    0.000    0.038    0.000 {function _ParameterMeta.__instancecheck__ at 0x000002AA1B976340}
     6032    0.004    0.000    0.037    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:19(ambiguous)
        1    0.000    0.000    0.037    0.037 F:\Ventura\env\Lib\site-packages\torch\_inductor\codecache.py:1(<module>)
    26511    0.029    0.000    0.036    0.000 F:\Ventura\env\Lib\site-packages\torch\nn\modules\module.py:2661(<lambda>)
        1    0.000    0.000    0.036    0.036 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\matexpr.py:1(<module>)
     6629    0.033    0.000    0.036    0.000 F:\Ventura\env\Lib\site-packages\torch\autograd\grad_mode.py:75(__init__)
        1    0.000    0.000    0.036    0.036 F:\Ventura\env\Lib\site-packages\yaml\loader.py:1(<module>)
      857    0.035    0.000    0.035    0.000 {method '__exit__' of '_io._IOBase' objects}
        4    0.000    0.000    0.035    0.009 F:\Ventura\env\Lib\site-packages\torch\_dynamo\trace_rules.py:3346(_recompile_re)
        1    0.000    0.000    0.035    0.035 F:\Ventura\env\Lib\site-packages\torch\_functorch\partitioners.py:1(<module>)
        1    0.000    0.000    0.034    0.034 F:\Ventura\env\Lib\site-packages\torch\_numpy\__init__.py:1(<module>)
110502/109900    0.031    0.000    0.034    0.000 {built-in method builtins.len}
      684    0.005    0.000    0.034    0.000 E:\Python311\Lib\typing.py:1340(__init__)
        1    0.000    0.000    0.034    0.034 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\runtime_wrappers.py:1(<module>)
    11231    0.034    0.000    0.034    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     2048    0.012    0.000    0.034    0.000 E:\Python311\Lib\copy.py:259(_reconstruct)
     5930    0.019    0.000    0.034    0.000 F:\Ventura\env\Lib\site-packages\torch\autograd\grad_mode.py:135(__enter__)
        1    0.000    0.000    0.034    0.034 F:\Ventura\env\Lib\site-packages\sympy\functions\combinatorial\numbers.py:1(<module>)
     3840    0.033    0.000    0.033    0.000 {method 'addcdiv_' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.033    0.033 F:\Ventura\env\Lib\site-packages\sympy\series\__init__.py:1(<module>)
        1    0.000    0.000    0.033    0.033 F:\Ventura\env\Lib\site-packages\sympy\matrices\matrixbase.py:1(<module>)
  457/282    0.001    0.000    0.033    0.000 E:\Python311\Lib\typing.py:468(__getitem__)
      521    0.011    0.000    0.032    0.000 E:\Python311\Lib\inspect.py:2331(_signature_from_function)
        1    0.000    0.000    0.032    0.032 F:\Ventura\env\Lib\site-packages\sympy\solvers\__init__.py:1(<module>)
      320    0.032    0.000    0.032    0.000 {built-in method torch._foreach_norm}
       37    0.000    0.000    0.032    0.001 E:\Python311\Lib\re\_compiler.py:571(_code)
    16044    0.030    0.000    0.032    0.000 {built-in method _abc._abc_instancecheck}
     2368    0.032    0.000    0.032    0.000 {method 'gather' of 'torch._C.TensorBase' objects}
    15731    0.021    0.000    0.032    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:7(supercedes)
      263    0.002    0.000    0.031    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\function.py:122(arity)
        1    0.000    0.000    0.031    0.031 F:\Ventura\env\Lib\site-packages\sympy\concrete\__init__.py:1(<module>)
     3024    0.018    0.000    0.031    0.000 <frozen genericpath>:121(_splitext)
     2049    0.011    0.000    0.030    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\vec_env\util.py:15(copy_obs_dict)
    25718    0.030    0.000    0.030    0.000 {built-in method torch._C._set_grad_enabled}
     6032    0.013    0.000    0.030    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:12(consistent)
     6048    0.030    0.000    0.030    0.000 E:\Python311\Lib\logging\__init__.py:440(_format)
        1    0.000    0.000    0.030    0.030 F:\Ventura\env\Lib\site-packages\sympy\core\power.py:1(<module>)
        1    0.000    0.000    0.030    0.030 F:\Ventura\env\Lib\site-packages\sympy\concrete\products.py:1(<module>)
     3840    0.030    0.000    0.030    0.000 {method 'lerp_' of 'torch._C.TensorBase' objects}
     6048    0.020    0.000    0.029    0.000 E:\Python311\Lib\logging\__init__.py:432(usesTime)
     3840    0.029    0.000    0.029    0.000 {method 'addcmul_' of 'torch._C.TensorBase' objects}
    10027    0.029    0.000    0.029    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.029    0.029 F:\Ventura\env\Lib\site-packages\torch\_dynamo\guards.py:1(<module>)
     3042    0.024    0.000    0.029    0.000 <frozen ntpath>:154(splitdrive)
        1    0.000    0.000    0.029    0.029 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\__init__.py:1(<module>)
     8299    0.020    0.000    0.028    0.000 F:\Ventura\env\Lib\site-packages\torch\nn\modules\container.py:240(__iter__)
     2688    0.028    0.000    0.028    0.000 {built-in method torch.broadcast_tensors}
      281    0.004    0.000    0.028    0.000 E:\Python311\Lib\typing.py:645(Union)
        1    0.000    0.000    0.028    0.028 F:\Ventura\env\Lib\site-packages\torch\_inductor\inductor_prims.py:1(<module>)
       10    0.000    0.000    0.028    0.003 F:\Ventura\env\Lib\site-packages\torch\_inductor\inductor_prims.py:14(make_prim)
       10    0.000    0.000    0.028    0.003 F:\Ventura\env\Lib\site-packages\torch\_prims\__init__.py:266(_make_prim)
    88964    0.027    0.000    0.027    0.000 {method 'append' of 'list' objects}
      320    0.004    0.000    0.027    0.000 F:\Ventura\env\Lib\site-packages\torch\nn\functional.py:3759(mse_loss)
        1    0.000    0.000    0.027    0.027 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_code_flow.py:1(<module>)
    32730    0.024    0.000    0.026    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.026    0.026 F:\Ventura\main\data_loader.py:6(load_data)
