         4913920 function calls (4584492 primitive calls) in 13.935 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\libmp\libmpf.py:692(mpf_sign)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\optimization.py:104(MNewton)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\optimization.py:290(Bisection)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\fx\experimental\symbolic_shapes.py:1097(Constraint)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\facts.py:301(rules_alpha)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\facts.py:571(FactKB)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\logic.py:401(Not)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\kind.py:106(_NumberKind)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\symbol.py:407(assumptions0)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\strategies\core.py:47(condition)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\dotproduct.py:6(DotProduct)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\concrete\expr_with_intlimits.py:5(ReorderError)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\integrals\transforms.py:986(FourierTransform)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\integrals\transforms.py:1047(InverseFourierTransform)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:1687(HomogeneousCoeffBest)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:912(RiccatiSpecial)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\parsing\sympy_parser.py:1238(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\parsing\sympy_parser.py:1229(_T)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\plotting\series.py:1800(SurfaceBaseSeries)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\eval_frame.py:264(nothing)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\bytecode_analysis.py:173(FixedPointBox)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:662(SubclassAttrListSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:673(FloatTensorSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\eval_frame.py:593(DisableContext)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\functions.py:391(WrappedUserMethodVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\tensor\_ops\_view_ops.py:61(InputDim)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\replicate.py:152(DDP)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\_fsdp_api.py:49(__post_init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\errors.py:28(UnsupportedOperatorError)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\_exporter_legacy.py:78(ONNXFakeContext)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\cudagraph_utils.py:192(BoxedDeviceIndex)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\runtime_wrappers.py:151(NoopAliasHandler)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\schemas.py:621(TensorAlias)
        1    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        2    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\dtypes\cast.py:736(_ensure_dtype_type)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexes\base.py:1176(_maybe_disallow_fill)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:326(<listcomp>)
        2    0.000    0.000    0.000    0.000 E:\Python311\Lib\logging\__init__.py:1319(disable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\exc.py:96(Unsupported)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\xpu\__init__.py:35(_is_compiled)
        1    0.000    0.000    0.000    0.000 E:\Python311\Lib\unittest\mock.py:1257(_check_spec_arg_typos)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\vec_env\base_vec_env.py:99(<listcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\optimization.py:7(OptimizationMethods)
        5    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\libmp\libmpf.py:49(<lambda>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\cache.py:5(_cache)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\facts.py:214(rules_2prereq)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\kind.py:36(KindMeta)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\logic\inference.py:273(PropKB)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\multidimensional.py:56(vectorize)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:361(Field)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:633(Frac)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:659(Include)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\orderings.py:35(LexOrder)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\orderings.py:45(GradedLexOrder)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\simpledomain.py:7(SimpleDomain)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\gaussiandomains.py:209(GaussianRational)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\ntheory\qs.py:8(SievePolynomial)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\functions\combinatorial\factorials.py:17(CombinatorialFunction)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\agca\modules.py:504(FreeModuleQuotientRing)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:732(Bernoulli)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\plotting\series.py:28(IntervalMathPrinter)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\source.py:175(WeakRefCallSource)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\guards.py:2109(Replacer)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\checkpoint.py:1270(_CachingTorchDispatchMode)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\_fsdp_common.py:30(FSDPMeshInfo)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_higher_order_ops\triton_kernel_wrap.py:396(MemoizeWithCycleCheck)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_higher_order_ops\triton_kernel_wrap.py:541(TritonKernelWrapperFunctional)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\misc.py:351(InlinedClosureVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\misc.py:249(ExceptionVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\lazy.py:10(LazyCache)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\misc.py:471(InspectParameterVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\misc.py:1326(NullVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\codecache.py:3327(TritonFuture)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\readers.py:2056(_clean_na_values)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\dateutil\parser\_parser.py:482(<dictcomp>)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\base.py:202(_selected_obj)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:992(_validate_key_length)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\readers.py:2365(_validate_skipfooter)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:213(<listcomp>)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_numpy\_funcs.py:62(__init__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\exc.py:307(KeyErrorMsg)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\usertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_higher_order_ops\utils.py:62(autograd_not_implemented)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\vec_env\base_vec_env.py:80(<genexpr>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\tokens.py:2(Token)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\loader.py:11(BaseLoader)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\quadrature.py:389(GaussLegendre)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\optimization.py:458(Ridder)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\optimization.py:517(ANewton)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\ctx_iv.py:292(ivmpf_constant)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\sympify.py:17(SympifyError)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\fx\experimental\symbolic_shapes.py:1128(RelaxedUnspecConstraint)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_sympy\functions.py:496(CeilDiv)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\kind.py:84(_UndefinedKind)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\expr.py:4045(UnevaluatedExpr)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\decorators.py:195(_SympifyWrapper)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\utilities\source.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:643(Formal)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:669(All)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyutils.py:514(IntegerPowerable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\orderings.py:242(_ItemGetter)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\sets\ordinals.py:83(<listcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\agca\homomorphisms.py:537(FreeModuleHomomorphism)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:839(Factorable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:1932(NthOrderReducible)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\ode\single.py:2194(NthLinearConstantCoeffVariationOfParameters)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\algorithms\_checkpoint\checkpoint_wrapper.py:104(OffloadWrapper)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\_fsdp_common.py:41(DDPMeshInfo)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\_fsdp_common.py:52(HSDPMeshInfo)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_higher_order_ops\triton_kernel_wrap.py:1016(TraceableTritonKernelWrapper)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\dicts.py:666(DictValues)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\symbolic_opset9.py:1954(wrap_logical_op_with_cast_to)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\misc.py:1177(TypingVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\misc.py:1112(GetSetDescriptorVariable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\utils.py:854(LineContext)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\utils.py:987(FakeIndentedBuffer)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\autograd_cache.py:284(CompiledBackward)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\autograd_cache.py:251(FXGraphCacheLoadable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\codecache.py:469(TensorMetadataAndValues)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\runtime_wrappers.py:648(EffectTokensWrapper)
        2    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\_core\multiarray.py:560(can_cast)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\_core\fromnumeric.py:4115(_var_dispatcher)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\frame.py:1030(axes)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:2752(need_slice)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:941(<genexpr>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\parsers\base_parser.py:247(<listcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\matplotlib\_pylab_helpers.py:99(get_active)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\events.py:4(Event)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\nodes.py:2(Node)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\dumper.py:9(BaseDumper)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\odes.py:4(ODEMethods)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\calculus\optimization.py:602(MDNewton)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\ctx_mp_python.py:33(mpnumeric)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\libmp\libhyper.py:43(NoConvergence)
